-3.797091,2.761451,0.678452,-0.123910,-0.164439,0.008869
-3.782163,2.739665,0.708405,-0.122764,-0.163923,0.008856
-3.769165,2.722506,0.736469,-0.121827,-0.163466,0.008851
-3.760710,2.727334,0.762878,-0.122356,-0.163352,0.008956
-3.754963,2.717813,0.784080,-0.121651,-0.162525,0.008022
-3.576850,2.569525,0.688058,-0.115147,-0.154680,0.007971
-3.578030,2.577773,0.708106,-0.115655,-0.155236,0.007661
-3.567915,2.594396,0.728998,-0.116871,-0.154522,0.008658
-3.554307,2.579956,0.746874,-0.116187,-0.153863,0.008869
-3.386798,2.443557,0.661730,-0.110204,-0.146486,0.008822
-3.371377,2.431263,0.679398,-0.109692,-0.145649,0.008203
-3.371440,2.422425,0.700734,-0.109149,-0.145932,0.009122
-3.371494,2.415766,0.720467,-0.108721,-0.146175,0.009465
-3.370221,2.410379,0.732537,-0.108282,-0.145819,0.009438
-3.213104,2.285147,0.664673,-0.102788,-0.138903,0.009395
-3.223594,2.289814,0.677983,-0.103205,-0.139476,0.009099
-3.231690,2.292743,0.690239,-0.103384,-0.139826,0.009594
-3.084847,2.184705,0.617841,-0.098645,-0.133360,0.009556
-3.084497,2.188363,0.630684,-0.098679,-0.133102,0.009060
-3.082247,2.177718,0.642360,-0.098332,-0.132867,0.008685
-3.080859,2.163192,0.656906,-0.097376,-0.132800,0.009043
-2.940951,2.062502,0.592616,-0.092960,-0.126641,0.009007
-2.956579,2.063423,0.605819,-0.093440,-0.127380,0.009178
-2.969964,2.064130,0.618127,-0.093824,-0.128026,0.009244
-2.976753,2.066605,0.627572,-0.093735,-0.127939,0.008885
-2.993075,2.067942,0.636705,-0.093792,-0.128918,0.009109
-2.861243,1.974958,0.587784,-0.089713,-0.123117,0.009076
-2.871009,1.981342,0.600102,-0.090061,-0.123194,0.008997
-2.882465,1.969095,0.610930,-0.089469,-0.124026,0.008779
-2.879756,1.958489,0.622599,-0.088728,-0.123894,0.009007
-2.749850,1.871265,0.574681,-0.084902,-0.118178,0.008975
-2.751074,1.865341,0.587134,-0.084579,-0.118378,0.009082
-2.753137,1.868692,0.594887,-0.084474,-0.118343,0.008703
-2.630418,1.794733,0.552307,-0.081229,-0.112944,0.008676
-2.518703,1.730142,0.518184,-0.078396,-0.108031,0.008651
-2.533948,1.740220,0.527044,-0.079065,-0.108808,0.009007
-2.552634,1.748525,0.535395,-0.079311,-0.109307,0.009023
-2.575741,1.744455,0.541311,-0.079114,-0.110516,0.008773
-2.472280,1.683818,0.501080,-0.076455,-0.105964,0.008751
-2.491805,1.678212,0.509597,-0.076360,-0.106718,0.008688
-2.493674,1.669102,0.515565,-0.075868,-0.106836,0.008684
-2.478547,1.667584,0.522017,-0.075688,-0.106323,0.008412
-2.370653,1.603501,0.487334,-0.072877,-0.101577,0.008388
-2.360839,1.622271,0.491792,-0.073713,-0.101147,0.008352
-2.352599,1.636368,0.495903,-0.074367,-0.100779,0.008338
-2.353299,1.639935,0.497745,-0.074651,-0.100714,0.008277
-2.364917,1.644465,0.501925,-0.074867,-0.101249,0.008203
-2.262192,1.583081,0.470446,-0.072174,-0.096731,0.008181
-2.281392,1.582797,0.476443,-0.071996,-0.097869,0.008414
-2.283037,1.573161,0.479634,-0.071423,-0.098056,0.008378
-2.193714,1.515511,0.453705,-0.068893,-0.094128,0.008357
-2.182134,1.511715,0.457606,-0.068880,-0.093841,0.008472
-2.157864,1.519680,0.457730,-0.069192,-0.092512,0.008469
-2.145433,1.535564,0.455404,-0.069697,-0.092076,0.008369
-2.058087,1.487256,0.429624,-0.067578,-0.088235,0.008351
-1.978075,1.444726,0.408780,-0.065712,-0.084717,0.008335
-1.962854,1.462855,0.404054,-0.066774,-0.083848,0.008347
-1.968047,1.469568,0.398294,-0.067189,-0.083975,0.008456
-1.981197,1.471856,0.395856,-0.067254,-0.084684,0.008066
-1.904615,1.423452,0.376604,-0.065130,-0.081317,0.008048
-1.908154,1.422587,0.376829,-0.065101,-0.081456,0.008222
-1.897121,1.415682,0.372553,-0.064923,-0.081265,0.008440
-1.867922,1.421763,0.375835,-0.065190,-0.079654,0.008343
-1.796422,1.375952,0.377652,-0.063179,-0.076516,0.008327
-1.771325,1.381391,0.376740,-0.063101,-0.075853,0.008062
-1.749837,1.385593,0.375890,-0.063038,-0.075274,0.007957
-1.727620,1.392698,0.376062,-0.063343,-0.073875,0.008258
-1.664764,1.349777,0.365458,-0.061459,-0.071113,0.008242
-1.659478,1.349559,0.366694,-0.061215,-0.070841,0.008384
-1.675273,1.343758,0.363648,-0.061293,-0.071276,0.008540
-1.702862,1.336492,0.369152,-0.060684,-0.072564,0.008871
-1.642645,1.298513,0.359524,-0.059018,-0.069918,0.008857
-1.661982,1.297957,0.358294,-0.059269,-0.070709,0.008915
-1.654736,1.296282,0.357996,-0.059173,-0.070582,0.008727
-1.633592,1.303233,0.360041,-0.059525,-0.069396,0.008736
-1.571987,1.267434,0.350384,-0.057954,-0.066689,0.008723
-1.515232,1.235696,0.342508,-0.056561,-0.064195,0.008711
-1.494318,1.236222,0.341905,-0.056990,-0.063316,0.008354
-1.486540,1.230586,0.347434,-0.056432,-0.062747,0.008468
-1.514172,1.220537,0.348815,-0.056219,-0.063768,0.008550
-1.466050,1.191690,0.339802,-0.054953,-0.061654,0.008539
-1.513041,1.177571,0.344744,-0.054224,-0.063465,0.008666
-1.570988,1.173113,0.347936,-0.054104,-0.065891,0.008816
-1.524648,1.143519,0.339611,-0.052805,-0.063855,0.008805
-1.585070,1.141267,0.344610,-0.052591,-0.066777,0.008501
-1.620034,1.139843,0.348678,-0.052654,-0.068502,0.008337
-1.649372,1.138776,0.352425,-0.052703,-0.069980,0.008275
-1.648683,1.135149,0.356674,-0.052426,-0.070016,0.008508
-1.583292,1.107091,0.347215,-0.051194,-0.067143,0.008497
-1.575816,1.100703,0.353451,-0.050958,-0.066555,0.008013
-1.586609,1.087281,0.360486,-0.050263,-0.066899,0.008002
-1.623419,1.082780,0.366739,-0.050149,-0.068663,0.008044
-1.567764,1.061570,0.348557,-0.049219,-0.066215,0.008035
-1.619770,1.068309,0.354540,-0.049458,-0.068659,0.008255
-1.669163,1.071942,0.356703,-0.049750,-0.071098,0.007918
-1.692665,1.075967,0.361606,-0.050015,-0.072659,0.007836
-1.639176,1.054264,0.345145,-0.049063,-0.070307,0.007827
-1.589683,1.034922,0.331626,-0.048215,-0.068130,0.007819
-1.572901,1.032475,0.335636,-0.048071,-0.067302,0.008193
-1.549244,1.024755,0.341322,-0.047908,-0.066126,0.008187
-1.480083,1.006478,0.330717,-0.047106,-0.063087,0.008178
-1.473043,0.995710,0.336618,-0.046501,-0.062242,0.008072
-1.508847,0.992116,0.343913,-0.046041,-0.063992,0.008349
-1.562573,0.995730,0.347794,-0.046382,-0.066581,0.008400
-1.512533,0.980589,0.335292,-0.045718,-0.064381,0.008393
-1.571971,0.981805,0.340974,-0.046109,-0.067272,0.008382
-1.597862,0.983495,0.345246,-0.046221,-0.069136,0.008608
-1.619136,0.984724,0.349138,-0.046306,-0.070702,0.008689
-1.593332,0.978068,0.354825,-0.045890,-0.069172,0.008815
-1.545092,0.963692,0.343378,-0.045259,-0.067051,0.008808
-1.502448,0.953355,0.346728,-0.044640,-0.065161,0.008429
-1.458593,0.947520,0.348403,-0.044172,-0.062389,0.008426
-1.478574,0.954626,0.347386,-0.044213,-0.063373,0.008574
-1.416284,0.941672,0.334394,-0.043645,-0.060635,0.008567
-1.458199,0.958695,0.330044,-0.044279,-0.062405,0.008418
-1.516454,0.970189,0.328596,-0.044982,-0.065535,0.008802
-1.463329,0.954357,0.316818,-0.044287,-0.063199,0.008795
-1.483467,0.957874,0.313748,-0.044616,-0.064535,0.008316
-1.500204,0.960464,0.310933,-0.044869,-0.065669,0.008142
-1.467072,0.956520,0.308650,-0.044680,-0.063845,0.008192
-1.402704,0.949832,0.306320,-0.044351,-0.061143,0.008047
-1.351554,0.934866,0.308041,-0.043694,-0.058899,0.008041
-1.270193,0.941473,0.306582,-0.043718,-0.054487,0.007968
-1.250735,0.957657,0.304527,-0.044077,-0.053433,0.008187
-1.274737,0.980869,0.303711,-0.045069,-0.054570,0.008367
-1.238442,0.966879,0.302626,-0.044455,-0.052976,0.008361
-1.281225,0.975153,0.301526,-0.045053,-0.055170,0.008471
-1.294616,0.967062,0.300443,-0.044804,-0.056425,0.008368
-1.305509,0.961304,0.299461,-0.044618,-0.057472,0.008334
-1.261715,0.955237,0.299181,-0.044663,-0.055342,0.008367
-1.209119,0.936317,0.298207,-0.043832,-0.053033,0.008359
-1.146959,0.939234,0.293997,-0.043643,-0.050324,0.007741
-1.067143,0.948808,0.287922,-0.043922,-0.046088,0.007505
-1.016572,0.930987,0.296488,-0.043139,-0.043871,0.007497
-0.979844,0.960937,0.292797,-0.044664,-0.041855,0.008039
-0.996151,0.965940,0.289595,-0.044743,-0.042636,0.007724
-1.028518,0.961332,0.287716,-0.044415,-0.044196,0.007806
-1.016451,0.941311,0.295142,-0.043536,-0.043668,0.007800
-1.023412,0.942761,0.300599,-0.043903,-0.044827,0.008141
-1.029113,0.943805,0.305569,-0.044181,-0.045798,0.008260
-0.980601,0.923319,0.303440,-0.043195,-0.043172,0.008191
-0.915430,0.919478,0.304093,-0.042631,-0.040196,0.008188
-0.903179,0.907029,0.310735,-0.042085,-0.039660,0.008183
-0.818460,0.921189,0.311428,-0.043295,-0.035279,0.007668
-0.797658,0.902610,0.308335,-0.042027,-0.033676,0.007790
-0.828939,0.897412,0.307570,-0.042017,-0.035187,0.008176
-0.793185,0.885715,0.307877,-0.041503,-0.033618,0.008171
-0.847664,0.881575,0.310639,-0.041766,-0.035905,0.008355
-0.900783,0.860212,0.306626,-0.040366,-0.039101,0.008261
-0.945090,0.844407,0.302936,-0.039284,-0.041826,0.008227
-0.926804,0.835982,0.296339,-0.038914,-0.041022,0.008224
-0.908380,0.839364,0.294873,-0.039284,-0.039606,0.008344
-0.877494,0.846837,0.291034,-0.039629,-0.038307,0.008038
-0.833444,0.848282,0.288229,-0.039661,-0.035640,0.007827
-0.832091,0.839224,0.282342,-0.039264,-0.035578,0.007824
-0.831595,0.848287,0.284205,-0.039842,-0.035223,0.008252
-0.863650,0.834626,0.285304,-0.038713,-0.036561,0.008253
-0.903623,0.834855,0.289158,-0.038814,-0.038392,0.007987
-0.878163,0.826364,0.299670,-0.038441,-0.037277,0.007983
-0.905254,0.820100,0.301904,-0.038565,-0.039029,0.008296
-0.928004,0.815422,0.303966,-0.038662,-0.040531,0.008412
-0.900355,0.804178,0.299670,-0.037677,-0.038819,0.008470
-0.870138,0.818130,0.298688,-0.038386,-0.037488,0.008583
-0.833709,0.812472,0.293026,-0.038138,-0.035887,0.008579
-0.805310,0.820791,0.289687,-0.038478,-0.033889,0.008398
-0.829916,0.809215,0.290794,-0.037905,-0.035165,0.008845
-0.790152,0.799019,0.285755,-0.037457,-0.033418,0.008840
-0.833217,0.800819,0.287684,-0.037667,-0.035210,0.008456
-0.882217,0.790698,0.292610,-0.036843,-0.037710,0.008581
-0.892168,0.786948,0.291635,-0.036801,-0.038407,0.008265
-0.900291,0.784262,0.290749,-0.036769,-0.038990,0.008157
-0.886429,0.774710,0.287742,-0.036350,-0.038380,0.008154
-0.855137,0.779857,0.287614,-0.036856,-0.036646,0.008307
-0.813937,0.780404,0.285611,-0.036918,-0.035137,0.008247
-0.770784,0.794101,0.290658,-0.037504,-0.032498,0.008322
-0.736137,0.790785,0.290941,-0.037358,-0.030978,0.008319
-0.744993,0.777155,0.296021,-0.036983,-0.031418,0.007959
-0.763206,0.754779,0.300892,-0.036009,-0.032007,0.007616
-0.778806,0.753242,0.309430,-0.035720,-0.033251,0.008041
-0.756237,0.751148,0.309682,-0.035628,-0.032260,0.008039
-0.732710,0.745322,0.311745,-0.035150,-0.031092,0.008481
-0.713206,0.741052,0.313636,-0.034783,-0.030102,0.008640
-0.671740,0.745114,0.310510,-0.035044,-0.028188,0.008428
-0.650107,0.743154,0.295445,-0.034959,-0.027234,0.008427
-0.601326,0.759886,0.295570,-0.036007,-0.024770,0.008223
-0.573552,0.764832,0.296259,-0.036082,-0.023233,0.007789
-0.589086,0.769267,0.298200,-0.035981,-0.024163,0.008247
-0.585400,0.767866,0.296388,-0.035920,-0.024001,0.008247
-0.614011,0.766140,0.297725,-0.035742,-0.025103,0.007924
-0.635167,0.770475,0.298586,-0.035624,-0.026610,0.008227
-0.617453,0.792634,0.293664,-0.036837,-0.025648,0.008076
-0.613920,0.785673,0.292052,-0.036532,-0.025492,0.008074
-0.610674,0.779551,0.290757,-0.036263,-0.025349,0.008072
-0.574515,0.791288,0.288552,-0.036654,-0.023526,0.008150
-0.531359,0.803192,0.281901,-0.037343,-0.021440,0.007791
-0.513329,0.816221,0.282314,-0.037865,-0.020323,0.008631
-0.487998,0.810438,0.275004,-0.037612,-0.019209,0.008628
-0.510434,0.799515,0.270201,-0.037155,-0.020116,0.008676
-0.544923,0.795786,0.267638,-0.036992,-0.021506,0.008200
-0.539240,0.787830,0.274576,-0.036642,-0.021259,0.008198
-0.557326,0.798859,0.270702,-0.037129,-0.022341,0.008736
-0.538851,0.811323,0.263809,-0.037429,-0.021588,0.008379
-0.523869,0.820201,0.257564,-0.037654,-0.020961,0.008258
-0.490879,0.834106,0.248391,-0.038586,-0.019344,0.008262
-0.485410,0.826869,0.254703,-0.038268,-0.019106,0.008260
-0.459862,0.832725,0.249858,-0.038423,-0.017659,0.008015
-0.465487,0.829031,0.242136,-0.038513,-0.017809,0.008168
-0.496819,0.823673,0.237936,-0.038401,-0.018985,0.008566
-0.483577,0.816848,0.248147,-0.038101,-0.018406,0.008563
-0.515114,0.801510,0.243248,-0.037184,-0.020058,0.008232
-0.532975,0.803270,0.236030,-0.037447,-0.020883,0.008059
-0.526175,0.816395,0.231628,-0.038397,-0.020619,0.008588
-0.506554,0.813902,0.245854,-0.038287,-0.019762,0.008586
-0.488378,0.811681,0.257538,-0.038189,-0.018967,0.008585
-0.462633,0.799041,0.252022,-0.037032,-0.018028,0.008821
-0.436340,0.789329,0.245670,-0.037451,-0.016608,0.008670
-0.418916,0.787106,0.256283,-0.037353,-0.015846,0.008669
-0.430502,0.760635,0.256982,-0.035683,-0.015844,0.007903
-0.478661,0.747455,0.249836,-0.035448,-0.018353,0.007720
-0.545712,0.734597,0.247868,-0.034569,-0.021042,0.008254
-0.542093,0.732485,0.259014,-0.034476,-0.020887,0.008253
-0.624470,0.745652,0.247601,-0.035466,-0.024516,0.008333
-0.708760,0.763157,0.239407,-0.036576,-0.028235,0.008028
-0.778011,0.775887,0.231940,-0.037420,-0.031361,0.007918
-0.820514,0.770324,0.228617,-0.037210,-0.033543,0.008301
-0.786009,0.771734,0.241362,-0.037272,-0.032032,0.008299
-0.792584,0.764268,0.234589,-0.037029,-0.032092,0.007853
-0.802069,0.756705,0.236933,-0.036354,-0.032458,0.007908
-0.840140,0.745931,0.238801,-0.035538,-0.034089,0.007759
-0.806867,0.746992,0.250403,-0.035584,-0.032632,0.007758
-0.860927,0.747062,0.253169,-0.035781,-0.035275,0.007742
-0.905461,0.747663,0.259200,-0.036105,-0.037271,0.008009
-0.879582,0.748665,0.270155,-0.036148,-0.036138,0.008008
-0.885087,0.750298,0.275709,-0.036100,-0.036956,0.008098
-0.889545,0.751453,0.280733,-0.036063,-0.037634,0.008128
-0.868575,0.740352,0.288517,-0.035419,-0.036718,0.008071
-0.832727,0.723585,0.291114,-0.034399,-0.035027,0.007725
-0.796937,0.723276,0.280469,-0.034386,-0.033453,0.007723
-0.769950,0.726132,0.286272,-0.034608,-0.031885,0.008335
-0.791224,0.721905,0.289112,-0.034456,-0.032974,0.008247
-0.834771,0.733463,0.291405,-0.034972,-0.035279,0.008411
-0.800335,0.730509,0.281834,-0.034843,-0.033765,0.008408
-0.839277,0.747091,0.288716,-0.036239,-0.035597,0.008296
-0.829964,0.732709,0.295632,-0.035635,-0.035569,0.008073
-0.822295,0.722273,0.301948,-0.035176,-0.035546,0.007994
-0.782670,0.707496,0.309943,-0.034206,-0.033809,0.008114
-0.759940,0.704716,0.306190,-0.034084,-0.032810,0.008112
-0.716952,0.693011,0.313660,-0.033534,-0.030787,0.007867
-0.670915,0.681034,0.318440,-0.032910,-0.027931,0.008528
-0.659954,0.679974,0.356564,-0.032862,-0.027460,0.008527
-0.680084,0.679086,0.364138,-0.032872,-0.028573,0.008223
-0.718697,0.688625,0.365089,-0.033222,-0.030281,0.008010
-0.780510,0.696033,0.370147,-0.033331,-0.033378,0.008650
-0.769979,0.695038,0.341948,-0.033289,-0.032908,0.008649
-0.802787,0.696764,0.342581,-0.033545,-0.035027,0.008097
-0.828704,0.697939,0.343148,-0.033730,-0.036748,0.007929
-0.806723,0.691255,0.341277,-0.033042,-0.035087,0.008442
-0.774949,0.696851,0.341643,-0.033250,-0.033895,0.008128
-0.741067,0.698052,0.341331,-0.033303,-0.032408,0.008126
-0.702837,0.721154,0.340478,-0.034403,-0.030111,0.007596
-0.715099,0.737129,0.334888,-0.034948,-0.030604,0.008525
-0.751929,0.764735,0.330925,-0.036443,-0.032063,0.008026
-0.742742,0.764865,0.330648,-0.036449,-0.031660,0.008025
-0.786289,0.786404,0.329031,-0.037456,-0.033932,0.008324
-0.779806,0.786990,0.327801,-0.037150,-0.033856,0.007962
-0.774628,0.787394,0.326693,-0.036926,-0.033794,0.007848
-0.765801,0.787517,0.321786,-0.036932,-0.033406,0.007847
-0.722036,0.791466,0.319519,-0.036967,-0.031555,0.007279
-0.651795,0.790202,0.320151,-0.036915,-0.028364,0.007698
-0.576974,0.794641,0.316426,-0.037190,-0.024604,0.008132
-0.547307,0.787583,0.322373,-0.036880,-0.023304,0.008128
-0.512379,0.795077,0.317975,-0.037209,-0.021272,0.007976
-0.523543,0.794757,0.313529,-0.037182,-0.022014,0.007426
-0.537044,0.798776,0.311874,-0.037513,-0.022847,0.008026
-0.539623,0.795466,0.317175,-0.037367,-0.022962,0.008026
-0.541219,0.793680,0.309792,-0.037751,-0.023577,0.008481
-0.542481,0.792461,0.303188,-0.038028,-0.024077,0.008621
-0.501113,0.782151,0.297158,-0.037392,-0.022011,0.007811
-0.446478,0.779884,0.291838,-0.037292,-0.019551,0.007807
-0.448953,0.776784,0.291392,-0.037156,-0.019659,0.007806
-0.396753,0.774189,0.286837,-0.036695,-0.017007,0.007893
-0.387829,0.760185,0.279922,-0.036003,-0.016111,0.008151
-0.384994,0.755407,0.285687,-0.035793,-0.015988,0.008150
-0.413836,0.744827,0.284607,-0.035255,-0.017538,0.008049
-0.444900,0.743510,0.279161,-0.034769,-0.018645,0.007680
-0.460389,0.738621,0.273576,-0.034597,-0.020043,0.007779
-0.472649,0.735279,0.268574,-0.034473,-0.021180,0.007810
-0.456185,0.737448,0.273705,-0.034568,-0.020458,0.007810
-0.419659,0.724438,0.267834,-0.034593,-0.018542,0.007746
-0.377823,0.714661,0.261385,-0.034504,-0.016556,0.008295
-0.331683,0.719534,0.255061,-0.034584,-0.014036,0.007811
-0.315898,0.721566,0.262590,-0.034673,-0.013345,0.007811
-0.302211,0.727929,0.257763,-0.034779,-0.012357,0.008080
-0.317372,0.729440,0.250989,-0.035173,-0.013283,0.008436
-0.337973,0.754721,0.249382,-0.036206,-0.013926,0.008745
-0.344796,0.757639,0.258062,-0.036334,-0.014228,0.008746
-0.339719,0.771593,0.253443,-0.037128,-0.014317,0.008212
-0.335670,0.781228,0.249291,-0.037707,-0.014390,0.008045
-0.297393,0.775995,0.246676,-0.037412,-0.012384,0.007770
-0.312980,0.767719,0.254411,-0.037048,-0.013071,0.007768
-0.271501,0.763669,0.252401,-0.036607,-0.011403,0.007663
-0.244912,0.751828,0.255265,-0.035947,-0.009708,0.007566
-0.270892,0.743502,0.255324,-0.035163,-0.010865,0.007120
-0.261437,0.735765,0.271578,-0.034823,-0.010454,0.007117
-0.295207,0.736559,0.272680,-0.035038,-0.011935,0.007601
-0.318873,0.733534,0.274311,-0.035061,-0.013421,0.008403
-0.290834,0.722053,0.276123,-0.034494,-0.012017,0.008645
-0.289022,0.725110,0.269605,-0.034629,-0.011936,0.008646
-0.287356,0.727801,0.264367,-0.034747,-0.011861,0.008647
-0.244649,0.712954,0.263491,-0.033888,-0.009688,0.008288
-0.211484,0.686917,0.264134,-0.033040,-0.008124,0.007765
-0.214528,0.686735,0.265863,-0.033107,-0.008051,0.008033
-0.199518,0.689140,0.261071,-0.033213,-0.007391,0.008032
-0.223233,0.691569,0.265769,-0.033115,-0.008667,0.007966
-0.235683,0.681762,0.267188,-0.032557,-0.008812,0.007997
-0.244839,0.684041,0.268818,-0.032657,-0.009214,0.007998
-0.253899,0.687918,0.273536,-0.032744,-0.009795,0.007703
-0.233944,0.673634,0.276470,-0.032184,-0.008520,0.008161
-0.218359,0.664029,0.279077,-0.031787,-0.007496,0.008296
-0.201962,0.653763,0.280145,-0.030931,-0.006910,0.008356
-0.195129,0.657726,0.274134,-0.031105,-0.006608,0.008356
-0.186682,0.668748,0.277004,-0.031856,-0.005942,0.008975
-0.222927,0.680178,0.276987,-0.032268,-0.007721,0.008662
-0.256252,0.694359,0.275383,-0.032958,-0.008949,0.007989
-0.257015,0.692499,0.269947,-0.032876,-0.008981,0.007989
-0.290294,0.706560,0.272973,-0.033288,-0.010976,0.008293
-0.290694,0.710677,0.272740,-0.033393,-0.010844,0.008426
-0.266394,0.718235,0.272314,-0.033975,-0.009715,0.008180
-0.267128,0.716487,0.277210,-0.033898,-0.009749,0.008179
-0.267805,0.714939,0.281196,-0.033830,-0.009780,0.008179
-0.245048,0.721570,0.279783,-0.034258,-0.008910,0.007902
-0.225740,0.737883,0.276973,-0.034944,-0.007641,0.008190
-0.223692,0.739229,0.277760,-0.035003,-0.007551,0.008190
-0.228589,0.758965,0.273200,-0.036065,-0.007746,0.008240
-0.256247,0.757881,0.267541,-0.036068,-0.008489,0.007846
-0.301628,0.752165,0.258930,-0.036121,-0.010639,0.007916
-0.299652,0.746280,0.259661,-0.035863,-0.010553,0.007914
-0.343769,0.745973,0.252104,-0.035646,-0.012326,0.007894
-0.392302,0.743276,0.241588,-0.035436,-0.014408,0.007951
-0.430746,0.741422,0.232177,-0.035283,-0.016102,0.007969
-0.460060,0.752725,0.224339,-0.035902,-0.017569,0.008040
-0.455340,0.747151,0.238620,-0.035656,-0.017366,0.008038
-0.472964,0.748741,0.231702,-0.035916,-0.018157,0.008222
-0.478577,0.742658,0.228037,-0.035412,-0.018151,0.008242
-0.502722,0.737374,0.227020,-0.035433,-0.019294,0.007912
-0.482815,0.733336,0.249639,-0.035255,-0.018427,0.007910
-0.522680,0.713338,0.249377,-0.034186,-0.020381,0.007823
-0.551087,0.707131,0.246664,-0.033791,-0.021619,0.008229
-0.531920,0.705399,0.267116,-0.033714,-0.020783,0.008228
-0.550973,0.720421,0.263954,-0.034094,-0.022163,0.008192
-0.566061,0.730696,0.261123,-0.034368,-0.023285,0.008181
-0.564538,0.737360,0.256563,-0.034571,-0.023215,0.008349
-0.557790,0.739829,0.252650,-0.034907,-0.022708,0.008359
-0.538046,0.738200,0.257024,-0.034835,-0.021843,0.008358
-0.544716,0.733383,0.256267,-0.034621,-0.021853,0.008272
-0.580107,0.724271,0.256232,-0.034119,-0.023800,0.008207
-0.627022,0.722854,0.255246,-0.034133,-0.025662,0.008230
-0.615700,0.720061,0.266874,-0.034009,-0.025168,0.008228
-0.667264,0.733601,0.269811,-0.034739,-0.027921,0.008115
-0.676885,0.746027,0.273340,-0.035510,-0.028556,0.008007
-0.684671,0.754808,0.276533,-0.036083,-0.029084,0.007971
-0.658814,0.763654,0.281609,-0.036654,-0.027934,0.007976
-0.647922,0.760325,0.292058,-0.036507,-0.027459,0.007975
-0.605915,0.747264,0.299223,-0.036053,-0.025692,0.007880
-0.558318,0.726606,0.306507,-0.034969,-0.022736,0.008098
-0.529982,0.723479,0.311501,-0.034832,-0.021493,0.008095
-0.540899,0.710931,0.317170,-0.034486,-0.022218,0.007933
-0.583470,0.712347,0.321180,-0.034500,-0.023862,0.007868
-0.640144,0.711973,0.322303,-0.034528,-0.026684,0.008623
-0.634281,0.714855,0.305849,-0.034656,-0.026422,0.008624
-0.670498,0.718711,0.311557,-0.035110,-0.028094,0.008327
-0.698404,0.721231,0.316599,-0.035426,-0.029422,0.008248
-0.687310,0.711806,0.321197,-0.035018,-0.029271,0.007725
-0.650147,0.687214,0.327942,-0.033817,-0.027564,0.007998
