-10.188411,-0.883528,-0.105257,-9.155953,0.120014,-0.760280,-0.015682,-0.394132,-0.001155
-10.188411,-0.883528,-0.105257,-9.155020,0.120044,-0.730252,-0.015553,-0.394030,-0.000930
-9.843518,-0.883726,-0.100889,-9.155020,0.120044,-0.730252,-0.015553,-0.394030,-0.000930
-9.843518,-0.883726,-0.100889,-9.145684,0.119956,-0.703946,-0.015815,-0.393836,-0.001520
-9.843518,-0.883726,-0.100889,-9.133252,0.114246,-0.679575,-0.015862,-0.393116,-0.001681
-9.843518,-0.883726,-0.100889,-9.127711,0.114505,-0.655585,-0.016001,-0.393072,-0.001738
-9.792955,-0.883757,-0.116310,-9.127711,0.114505,-0.655585,-0.016001,-0.393072,-0.001738
-9.792955,-0.883757,-0.116310,-9.126357,0.111437,-0.632961,-0.015980,-0.392903,-0.001742
-9.792955,-0.883757,-0.116310,-9.137724,0.117181,-0.611518,-0.015853,-0.393261,-0.001003
-9.792955,-0.883757,-0.116310,-9.146409,0.120893,-0.592660,-0.015766,-0.393543,-0.000814
-9.792955,-0.883757,-0.116310,-9.159590,0.121774,-0.574773,-0.016107,-0.394035,-0.000924
-9.779241,-0.895870,-0.117289,-9.159590,0.121774,-0.574773,-0.016107,-0.394035,-0.000924
-9.779241,-0.895870,-0.117289,-9.162459,0.120785,-0.558267,-0.015865,-0.393969,-0.000995
-9.779241,-0.895870,-0.117289,-9.156610,0.119904,-0.539849,-0.015951,-0.393866,-0.001187
-9.779241,-0.895870,-0.117289,-9.139509,0.116773,-0.524484,-0.015952,-0.393003,-0.001538
-9.752809,-0.897779,-0.112866,-9.139508,0.116773,-0.524484,-0.015952,-0.393003,-0.001538
-9.752809,-0.897779,-0.112866,-9.132235,0.109347,-0.508466,-0.015868,-0.392635,-0.001650
-9.752809,-0.897779,-0.112866,-9.136989,0.109540,-0.494227,-0.015917,-0.392839,-0.001286
-9.703797,-0.892015,-0.121555,-9.136989,0.109540,-0.494227,-0.015917,-0.392839,-0.001286
-9.695751,-0.891489,-0.121892,-9.136988,0.109540,-0.494227,-0.015917,-0.392839,-0.001286
-9.695751,-0.891489,-0.121892,-9.148962,0.112787,-0.480294,-0.015990,-0.393269,-0.000802
-9.695751,-0.891489,-0.121892,-9.174141,0.113904,-0.468635,-0.015873,-0.394497,-0.001226
-9.695750,-0.891489,-0.121892,-9.178531,0.115297,-0.456245,-0.015765,-0.394625,-0.001094
-9.688558,-0.918889,-0.122129,-9.178531,0.115297,-0.456245,-0.015765,-0.394625,-0.001094
-9.688558,-0.918889,-0.122129,-9.178415,0.115697,-0.445050,-0.015650,-0.394764,-0.000668
-9.688558,-0.918889,-0.122129,-9.157412,0.111561,-0.433286,-0.015439,-0.393687,-0.001067
-9.688558,-0.918889,-0.122129,-9.144585,0.105476,-0.421223,-0.015573,-0.393211,-0.001142
-9.858081,-0.923598,-0.133353,-9.144585,0.105476,-0.421223,-0.015573,-0.393211,-0.001142
-9.858081,-0.923598,-0.133353,-9.145869,0.103748,-0.412360,-0.015175,-0.393141,-0.001395
-9.858081,-0.923598,-0.133353,-9.146977,0.102397,-0.404068,-0.014851,-0.393079,-0.001496
-9.858081,-0.923598,-0.133353,-9.163051,0.105727,-0.395215,-0.015111,-0.393606,-0.000942
-9.858082,-0.923598,-0.133353,-9.194818,0.112313,-0.387247,-0.015385,-0.395083,-0.000767
-9.748055,-0.930407,-0.082478,-9.194818,0.112313,-0.387247,-0.015385,-0.395083,-0.000767
-9.748056,-0.930407,-0.082478,-9.212353,0.110217,-0.380727,-0.015339,-0.395729,-0.000870
-9.748056,-0.930407,-0.082478,-9.219513,0.110341,-0.372198,-0.015571,-0.396208,-0.000762
-9.718181,-0.905195,-0.079255,-9.219513,0.110341,-0.372198,-0.015571,-0.396208,-0.000762
-9.718182,-0.905195,-0.079255,-9.192521,0.108357,-0.364901,-0.015452,-0.394979,-0.001424
-9.718182,-0.905195,-0.079255,-9.167811,0.107094,-0.355004,-0.015270,-0.394071,-0.001199
-9.718182,-0.905195,-0.079255,-9.152497,0.099230,-0.349648,-0.015019,-0.393075,-0.001430
-9.868467,-0.901261,-0.096982,-9.152497,0.099230,-0.349648,-0.015019,-0.393075,-0.001430
-9.896231,-0.900833,-0.097862,-9.152497,0.099230,-0.349648,-0.015019,-0.393075,-0.001430
-9.896231,-0.900833,-0.097862,-9.169521,0.102006,-0.343878,-0.014946,-0.393526,-0.000816
-9.896231,-0.900833,-0.097862,-9.209299,0.112836,-0.341851,-0.015325,-0.395428,-0.000723
-9.896231,-0.900833,-0.097862,-9.251293,0.112176,-0.338372,-0.015424,-0.397339,-0.000492
-9.741565,-0.888791,-0.100393,-9.251293,0.112176,-0.338372,-0.015424,-0.397339,-0.000492
-9.741565,-0.888791,-0.100393,-9.286043,0.118903,-0.331704,-0.015840,-0.399465,-0.000624
-9.741565,-0.888791,-0.100393,-9.265422,0.119283,-0.327871,-0.015799,-0.398564,-0.001818
-9.741564,-0.888791,-0.100393,-9.229825,0.107120,-0.322638,-0.015223,-0.396982,-0.001370
-9.690528,-0.862351,-0.100578,-9.229825,0.107120,-0.322638,-0.015223,-0.396982,-0.001370
-9.690528,-0.862351,-0.100578,-9.192419,0.101321,-0.319395,-0.015104,-0.395245,-0.001698
-9.690528,-0.862351,-0.100578,-9.160553,0.096877,-0.316382,-0.015009,-0.393737,-0.001825
-9.690529,-0.862351,-0.100578,-9.149241,0.093929,-0.314596,-0.014851,-0.392620,-0.001778
-9.925353,-0.858190,-0.161124,-9.149241,0.093929,-0.314596,-0.014851,-0.392620,-0.001778
-9.925353,-0.858190,-0.161124,-9.196737,0.102437,-0.315269,-0.014922,-0.395202,-0.000786
-9.925353,-0.858190,-0.161124,-9.254125,0.113748,-0.316492,-0.015494,-0.397212,-0.000801
-9.925353,-0.858190,-0.161124,-9.341113,0.119906,-0.313534,-0.016172,-0.401915,-0.000659
-9.947739,-0.948554,-0.173969,-9.341114,0.119906,-0.313534,-0.016172,-0.401915,-0.000659
-9.947739,-0.948554,-0.173969,-9.363281,0.119714,-0.312055,-0.016218,-0.402984,-0.001100
-9.947739,-0.948554,-0.173969,-9.343275,0.114030,-0.306809,-0.015781,-0.402099,-0.000692
-9.947739,-0.948554,-0.173969,-9.290530,0.101265,-0.304032,-0.015250,-0.400173,-0.000963
-9.953804,-0.865592,-0.174782,-9.290530,0.101265,-0.304032,-0.015250,-0.400173,-0.000963
-9.954936,-0.856440,-0.174822,-9.290530,0.101265,-0.304032,-0.015250,-0.400173,-0.000963
-9.954936,-0.856440,-0.174822,-9.218134,0.090232,-0.300220,-0.014921,-0.395693,-0.001449
-9.954936,-0.856440,-0.174822,-9.236768,0.100823,-0.300529,-0.015072,-0.397414,-0.000878
-9.954936,-0.856440,-0.174822,-9.278745,0.117657,-0.301348,-0.015843,-0.398282,-0.000681
-9.916464,-0.851368,-0.070649,-9.278745,0.117657,-0.301348,-0.015843,-0.398282,-0.000681
-9.916464,-0.851368,-0.070649,-9.387713,0.135641,-0.298130,-0.016974,-0.404258,-0.000011
-9.916464,-0.851368,-0.070649,-9.423150,0.133334,-0.295021,-0.016736,-0.406389,-0.000950
-10.122024,-0.818113,-0.150249,-9.423150,0.133334,-0.295021,-0.016736,-0.406389,-0.000950
-10.122024,-0.818113,-0.150249,-9.397297,0.118919,-0.289233,-0.016205,-0.405078,-0.000528
-10.122024,-0.818113,-0.150249,-9.320600,0.096370,-0.286220,-0.015259,-0.402140,-0.001624
-10.122024,-0.818113,-0.150249,-9.255345,0.079091,-0.283424,-0.014505,-0.399591,-0.002055
-10.122024,-0.818113,-0.150249,-9.161946,0.071830,-0.283615,-0.013794,-0.393764,-0.002221
-10.179084,-0.812876,-0.155333,-9.161946,0.071830,-0.283615,-0.013794,-0.393764,-0.002221
-10.179084,-0.812876,-0.155333,-9.165896,0.089722,-0.283701,-0.014706,-0.394352,-0.001264
-10.179084,-0.812876,-0.155333,-9.207478,0.111534,-0.286698,-0.015962,-0.395173,-0.001492
-10.179084,-0.812876,-0.155333,-9.335551,0.135214,-0.281220,-0.017013,-0.401838,-0.001213
-9.608393,-0.925060,-0.050325,-9.335551,0.135214,-0.281220,-0.017013,-0.401838,-0.001213
-9.608393,-0.925060,-0.050325,-9.405906,0.132925,-0.277251,-0.017078,-0.406103,-0.001848
-9.608393,-0.925060,-0.050325,-9.385829,0.104504,-0.272190,-0.015619,-0.405017,-0.001189
-9.608393,-0.925060,-0.050325,-9.318819,0.073258,-0.272784,-0.014663,-0.402668,-0.002300
-10.459094,-0.825562,-0.151209,-9.318819,0.073258,-0.272784,-0.014663,-0.402668,-0.002300
-10.638997,-0.812921,-0.156923,-9.318819,0.073258,-0.272784,-0.014663,-0.402668,-0.002300
-10.638997,-0.812921,-0.156923,-9.187931,0.061257,-0.275357,-0.013812,-0.394564,-0.002980
-10.638997,-0.812921,-0.156923,-9.184991,0.091118,-0.281484,-0.015278,-0.394793,-0.001497
-10.730879,-0.808288,-0.157974,-9.184991,0.091118,-0.281484,-0.015278,-0.394793,-0.001497
-10.730879,-0.808288,-0.157974,-9.232775,0.119764,-0.290198,-0.016741,-0.395748,-0.001626
-10.730879,-0.808288,-0.157974,-9.381588,0.143691,-0.287727,-0.017775,-0.403543,-0.001343
-10.730879,-0.808288,-0.157974,-9.478929,0.140705,-0.282724,-0.017874,-0.409126,-0.002612
-9.708752,-0.912229,-0.095284,-9.478929,0.140705,-0.282724,-0.017874,-0.409126,-0.002612
-9.708752,-0.912229,-0.095284,-9.447906,0.088447,-0.281253,-0.015446,-0.407384,-0.002319
-9.708752,-0.912229,-0.095284,-9.366726,0.063447,-0.281241,-0.014066,-0.404836,-0.002787
-9.708752,-0.912229,-0.095284,-9.297735,0.044351,-0.281229,-0.012970,-0.402628,-0.002968
-9.708752,-0.912229,-0.095284,-9.168833,0.052556,-0.289089,-0.013525,-0.394301,-0.003446
-10.026120,-0.958916,-0.091284,-9.168834,0.052556,-0.289089,-0.013525,-0.394301,-0.003446
-10.026121,-0.958916,-0.091284,-9.159187,0.080036,-0.297557,-0.014850,-0.393910,-0.002136
-10.026121,-0.958916,-0.091284,-9.214069,0.111680,-0.309367,-0.016565,-0.395622,-0.002561
-10.026121,-0.958916,-0.091284,-9.359511,0.138381,-0.306808,-0.017887,-0.402825,-0.002032
-10.112769,-0.966228,-0.017047,-9.359511,0.138381,-0.306808,-0.017887,-0.402825,-0.002032
-10.112770,-0.966228,-0.017047,-9.461377,0.130589,-0.301652,-0.017775,-0.409229,-0.003239
-10.112770,-0.966228,-0.017047,-9.417990,0.077341,-0.300134,-0.014552,-0.406444,-0.003386
-10.089425,-0.817947,-0.323913,-9.417990,0.077341,-0.300134,-0.014552,-0.406444,-0.003386
-10.089426,-0.817947,-0.323913,-9.332273,0.059655,-0.300003,-0.013981,-0.403774,-0.003337
-10.089426,-0.817947,-0.323913,-9.260453,0.046475,-0.299882,-0.013536,-0.401488,-0.003319
-10.089426,-0.817947,-0.323913,-9.125597,0.058313,-0.306204,-0.014191,-0.392834,-0.004169
-10.089426,-0.817947,-0.323913,-9.116720,0.084392,-0.315389,-0.015319,-0.392642,-0.002295
-9.548770,-0.974689,-0.343557,-9.116720,0.084392,-0.315389,-0.015319,-0.392642,-0.002295
-9.548770,-0.974689,-0.343557,-9.191455,0.115416,-0.327774,-0.016417,-0.394919,-0.002829
-9.548770,-0.974689,-0.343557,-9.333020,0.135124,-0.326968,-0.017408,-0.401833,-0.002260
-9.548770,-0.974689,-0.343557,-9.437031,0.113174,-0.323899,-0.017060,-0.408166,-0.003200
-9.402591,-0.998995,-0.046620,-9.437031,0.113174,-0.323899,-0.017060,-0.408166,-0.003200
-9.402591,-0.998995,-0.046620,-9.404992,0.051740,-0.328192,-0.013763,-0.405516,-0.003411
-9.402591,-0.998995,-0.046620,-9.355712,0.060786,-0.329573,-0.014313,-0.404667,-0.003156
-9.402591,-0.998995,-0.046620,-9.313514,0.067743,-0.330860,-0.014753,-0.403927,-0.003057
-9.402591,-0.998995,-0.046620,-9.215413,0.080986,-0.337356,-0.015524,-0.397165,-0.003895
-10.555452,-0.889831,-0.168823,-9.215413,0.080986,-0.337356,-0.015524,-0.397165,-0.003895
-10.555452,-0.889831,-0.168823,-9.231998,0.088750,-0.345643,-0.015343,-0.398242,-0.002051
-10.555452,-0.889831,-0.168823,-9.301317,0.123457,-0.348035,-0.017488,-0.400544,-0.002250
-9.698204,-0.921110,-0.176699,-9.301317,0.123457,-0.348035,-0.017488,-0.400544,-0.002250
-9.698204,-0.921110,-0.176699,-9.401957,0.114820,-0.341686,-0.016954,-0.405497,-0.002114
-9.698204,-0.921110,-0.176699,-9.440273,0.084374,-0.337340,-0.015456,-0.408816,-0.002862
-9.698204,-0.921110,-0.176699,-9.360338,0.055373,-0.332397,-0.013955,-0.404443,-0.003085
-9.465935,-0.925970,-0.139081,-9.360338,0.055373,-0.332397,-0.013955,-0.404443,-0.003085
-9.465935,-0.925970,-0.139081,-9.267824,0.059091,-0.335561,-0.014329,-0.401353,-0.002368
-9.465935,-0.925970,-0.139081,-9.188379,0.061963,-0.338514,-0.014630,-0.398650,-0.002082
-9.465935,-0.925970,-0.139081,-9.073681,0.086745,-0.348257,-0.015510,-0.391293,-0.002763
-9.465935,-0.925970,-0.139081,-9.069554,0.124006,-0.351652,-0.017296,-0.390894,-0.001758
-9.698839,-1.013601,-0.026805,-9.069554,0.124006,-0.351652,-0.017296,-0.390894,-0.001758
-9.698839,-1.013601,-0.026805,-9.131766,0.129260,-0.355432,-0.017263,-0.392663,-0.001654
-9.698839,-1.013601,-0.026805,-9.251634,0.121207,-0.343865,-0.016714,-0.398739,-0.001845
-9.698839,-1.013601,-0.026805,-9.340338,0.128592,-0.328737,-0.017546,-0.404055,-0.001553
-9.508025,-0.835474,-0.019649,-9.340338,0.128592,-0.328737,-0.017546,-0.404055,-0.001553
-9.508025,-0.835474,-0.019649,-9.301335,0.060590,-0.330625,-0.013305,-0.402117,-0.002025
-9.508025,-0.835474,-0.019649,-9.195342,0.091380,-0.328285,-0.015218,-0.397866,-0.001511
-9.508025,-0.835473,-0.019648,-9.106462,0.114321,-0.326126,-0.016707,-0.394224,-0.001322
-9.901176,-0.807552,-0.245536,-9.106462,0.114322,-0.326125,-0.016707,-0.394224,-0.001322
-9.901176,-0.807551,-0.245535,-8.981747,0.135130,-0.331285,-0.018511,-0.386855,-0.002359
-9.901176,-0.807550,-0.245534,-8.946649,0.110642,-0.338852,-0.016129,-0.384215,-0.001578
-9.901175,-0.807549,-0.245533,-9.017945,0.145625,-0.336031,-0.018492,-0.386697,-0.000989
-9.380218,-0.898088,-0.047057,-9.017945,0.145626,-0.336031,-0.018492,-0.386697,-0.000989
-9.380218,-0.898087,-0.047056,-9.163138,0.113043,-0.329766,-0.016272,-0.393756,-0.001501
-9.380218,-0.898086,-0.047055,-9.286582,0.112226,-0.316694,-0.016481,-0.400418,-0.000730
-9.380218,-0.898085,-0.047054,-9.288507,0.087773,-0.313937,-0.015776,-0.400951,-0.000333
-9.089812,-0.928442,-0.034390,-9.288507,0.087774,-0.313936,-0.015776,-0.400951,-0.000333
-9.089812,-0.928441,-0.034389,-9.189811,0.063314,-0.322069,-0.013703,-0.396592,-0.001118
-9.089812,-0.928441,-0.034389,-9.107016,0.045076,-0.329572,-0.012087,-0.392857,-0.001409
-9.089812,-0.928441,-0.034389,-9.000258,0.102116,-0.333017,-0.015683,-0.387408,-0.001856
-9.089812,-0.928441,-0.034389,-8.946269,0.094327,-0.343025,-0.014888,-0.383237,-0.001165
-10.345453,-0.933169,-0.035826,-8.946270,0.094327,-0.343025,-0.014888,-0.383237,-0.001165
-10.345453,-0.933169,-0.035826,-9.019786,0.095568,-0.350479,-0.014696,-0.385957,-0.000684
-10.345453,-0.933169,-0.035826,-9.166974,0.112608,-0.343638,-0.016013,-0.392708,-0.001595
-9.262645,-0.766067,-0.282691,-9.166974,0.112608,-0.343638,-0.016013,-0.392708,-0.001595
-9.262645,-0.766067,-0.282691,-9.331690,0.114371,-0.335676,-0.015604,-0.401126,-0.000802
-9.262645,-0.766067,-0.282691,-9.399191,0.094709,-0.333273,-0.014747,-0.405453,-0.000483
-9.262645,-0.766067,-0.282691,-9.331055,0.091252,-0.338289,-0.014334,-0.402753,-0.001947
-8.969022,-0.919917,-0.298315,-9.331055,0.091252,-0.338289,-0.014334,-0.402753,-0.001947
-8.919205,-0.934739,-0.298978,-9.331055,0.091252,-0.338289,-0.014334,-0.402753,-0.001947
-8.919205,-0.934739,-0.298978,-9.202734,0.126340,-0.342071,-0.016645,-0.396359,-0.001931
-8.919205,-0.934739,-0.298978,-9.098918,0.114204,-0.353727,-0.015606,-0.390325,-0.002110
-8.919205,-0.934739,-0.298978,-9.121707,0.118323,-0.359242,-0.015879,-0.390730,-0.002067
-10.243441,-0.946097,-0.183233,-9.121706,0.118323,-0.359242,-0.015879,-0.390730,-0.002067
-10.243441,-0.946097,-0.183233,-9.265898,0.134599,-0.354512,-0.017035,-0.396795,-0.002000
-10.243441,-0.946097,-0.183233,-9.439834,0.126975,-0.343949,-0.016231,-0.406103,-0.000923
-10.243440,-0.946097,-0.183233,-9.527540,0.127494,-0.335231,-0.017038,-0.411132,-0.001893
-9.711822,-0.879394,-0.157432,-9.527540,0.127494,-0.335231,-0.017038,-0.411132,-0.001893
-9.711822,-0.879394,-0.157432,-9.468981,0.097346,-0.337115,-0.015514,-0.409870,-0.003233
-9.711822,-0.879393,-0.157431,-9.419975,0.074818,-0.338849,-0.014327,-0.408791,-0.003736
-9.711822,-0.879392,-0.157430,-9.262776,0.092573,-0.336966,-0.014845,-0.401101,-0.003647
-9.565399,-0.917435,-0.155787,-9.262776,0.092574,-0.336965,-0.014845,-0.401101,-0.003647
-9.565399,-0.917434,-0.155786,-9.107098,0.110601,-0.340995,-0.016280,-0.392848,-0.003198
-9.565399,-0.917433,-0.155785,-9.033543,0.089007,-0.340828,-0.013859,-0.388255,-0.003259
-9.565399,-0.917432,-0.155784,-9.107968,0.125663,-0.335646,-0.016744,-0.391059,-0.003508
-9.810729,-0.923366,-0.077258,-9.107968,0.125664,-0.335645,-0.016744,-0.391059,-0.003508
-9.810730,-0.923365,-0.077257,-9.265573,0.100203,-0.323254,-0.014841,-0.398541,-0.001851
-9.810730,-0.923364,-0.077256,-9.383330,0.078163,-0.315776,-0.014015,-0.404467,-0.002070
-9.810730,-0.923363,-0.077255,-9.405227,0.084457,-0.315273,-0.015290,-0.407419,-0.002933
-10.071512,-0.833395,-0.175341,-9.405227,0.084458,-0.315272,-0.015290,-0.407419,-0.002933
-10.116067,-0.824643,-0.179564,-9.405227,0.084459,-0.315271,-0.015290,-0.407419,-0.002933
-10.116067,-0.824642,-0.179562,-9.273059,0.050049,-0.319052,-0.012377,-0.400435,-0.002193
-10.116067,-0.824640,-0.179561,-9.136603,0.107268,-0.326760,-0.016040,-0.393477,-0.001929
-10.116067,-0.824639,-0.179560,-9.095275,0.084551,-0.337357,-0.014418,-0.389354,-0.002722
-10.153043,-0.950871,-0.181852,-9.095275,0.084552,-0.337356,-0.014418,-0.389354,-0.002722
-10.153043,-0.950870,-0.181851,-9.234962,0.076674,-0.341917,-0.014097,-0.394983,-0.002739
-10.153043,-0.950869,-0.181850,-9.475239,0.104762,-0.338577,-0.015677,-0.406722,-0.001598
-9.359423,-0.973066,-0.060870,-9.475239,0.104763,-0.338576,-0.015677,-0.406722,-0.001598
-9.359423,-0.973065,-0.060869,-9.668105,0.064490,-0.338793,-0.013546,-0.415697,-0.001728
-9.359423,-0.973064,-0.060868,-9.754860,0.066373,-0.342097,-0.013360,-0.422109,-0.002624
-9.359423,-0.973063,-0.060867,-9.826051,0.067739,-0.345105,-0.013218,-0.427492,-0.002943
-9.359423,-0.973062,-0.060866,-9.749706,0.105632,-0.350756,-0.015805,-0.423031,-0.002644
-11.051075,-0.958344,-0.250527,-9.749706,0.105633,-0.350755,-0.015805,-0.423031,-0.002644
-11.051074,-0.958343,-0.250526,-9.638506,0.098253,-0.361172,-0.015202,-0.417408,-0.002075
-11.051074,-0.958342,-0.250525,-9.568238,0.089070,-0.373825,-0.014042,-0.412276,-0.002198
-11.051074,-0.958341,-0.250524,-9.673784,0.120401,-0.372964,-0.016439,-0.416423,-0.001329
-11.511578,-0.933849,-0.262621,-9.673784,0.120402,-0.372963,-0.016439,-0.416423,-0.001329
-11.511577,-0.933847,-0.262620,-9.882637,0.097407,-0.371935,-0.014329,-0.425255,0.000417
-11.511577,-0.933846,-0.262619,-10.098825,0.102530,-0.371037,-0.014957,-0.436603,0.000466
-11.511577,-0.933845,-0.262618,-10.185466,0.139120,-0.368571,-0.016683,-0.441539,-0.000492
-10.092392,-0.929987,-0.243224,-10.185466,0.139121,-0.368570,-0.016683,-0.441539,-0.000492
-9.812798,-0.929532,-0.242187,-10.185466,0.139122,-0.368569,-0.016683,-0.441539,-0.000492
-9.812798,-0.929531,-0.242186,-10.114498,0.139288,-0.373812,-0.015894,-0.439365,0.001015
-9.812798,-0.929530,-0.242185,-9.938628,0.181381,-0.369229,-0.019658,-0.430296,-0.000285
-11.113846,-0.851125,-0.399174,-9.938628,0.181382,-0.369228,-0.019658,-0.430296,-0.000285
-11.113846,-0.851124,-0.399173,-9.812796,0.140354,-0.371211,-0.016714,-0.423946,-0.001121
-11.113846,-0.851123,-0.399172,-9.817258,0.140283,-0.356749,-0.016727,-0.422878,-0.000874
-11.113846,-0.851122,-0.399171,-9.948775,0.177228,-0.329087,-0.019152,-0.429431,0.000276
